delivery_person_id,delivery_person_age
DEHRES09DEL01,22
DEHRES06DEL02,28
KOLRES07DEL02,24
DEHRES19DEL03,24
KOCRES15DEL01,33
GOARES04DEL01,36
AURGRES19DEL01,25
AGRRES01DEL02,39
KOCRES02DEL02,34
AURGRES17DEL01,32
AGRRES13DEL01,35
DEHRES17DEL01,36
LUDHRES03DEL03,20
LUDHRES05DEL01,37
LUDHRES14DEL02,36
KOCRES09DEL03,33
KOLRES02DEL01,34
ALHRES16DEL01,34
LUDHRES20DEL01,23
KOCRES14DEL02,26
GOARES02DEL02,20
AURGRES05DEL02,25
KOLRES18DEL01,29
KOLRES04DEL03,28
GOARES03DEL01,34
BHPRES11DEL02,26
AURGRES12DEL03,34
BHPRES04DEL01,35
AURGRES15DEL02,33
KOCRES11DEL01,25
DEHRES07DEL02,37
KOLRES13DEL02,38
KOLRES16DEL02,36
AGRRES18DEL03,24
LUDHRES12DEL03,29
ALHRES08DEL03,28
AGRRES04DEL01,22
KOCRES09DEL02,29
KNPRES010DEL01,25
ALHRES08DEL01,22
KNPRES11DEL02,34
GOARES13DEL02,39
AGRRES11DEL01,26
AGRRES03DEL03,27
KOLRES20DEL02,36
ALHRES12DEL01,39
KNPRES03DEL02,31
KNPRES14DEL01,32
LUDHRES11DEL02,31
ALHRES20DEL02,30
DEHRES06DEL03,20
AURGRES04DEL03,28
KOCRES14DEL01,32
BHPRES08DEL01,39
DEHRES08DEL02,28
BHPRES13DEL01,31
KNPRES03DEL03,24
GOARES18DEL01,30
KNPRES16DEL03,26
ALHRES20DEL03,27
DEHRES010DEL01,20
ALHRES13DEL02,34
AGRRES04DEL02,35
LUDHRES11DEL02,36
ALHRES02DEL01,32
AGRRES08DEL01,24
KOLRES010DEL03,29
KNPRES03DEL01,29
GOARES18DEL03,37
LUDHRES14DEL02,29
KNPRES13DEL03,22
GOARES08DEL03,29
GOARES17DEL01,32
GOARES09DEL02,22
LUDHRES11DEL01,31
LUDHRES13DEL03,37
DEHRES16DEL01,32
LUDHRES17DEL02,35
KOLRES15DEL01,34
BHPRES16DEL01,28
AGRRES11DEL02,27
DEHRES04DEL01,30
DEHRES05DEL03,20
DEHRES04DEL03,35
ALHRES17DEL02,29
ALHRES15DEL02,26
KOLRES17DEL02,24
AURGRES07DEL02,27
KOLRES11DEL03,28
AGRRES20DEL03,33
GOARES14DEL02,25
KNPRES16DEL03,23
KNPRES010DEL02,20
KNPRES04DEL02,25
KOLRES07DEL01,34
DEHRES17DEL02,31
LUDHRES20DEL03,21
BHPRES17DEL02,34
LUDHRES13DEL01,21
ALHRES17DEL01,30
AURGRES06DEL01,22
LUDHRES08DEL01,36
KNPRES010DEL03,26
ALHRES14DEL03,36
KOLRES09DEL02,30
DEHRES08DEL01,22
AURGRES18DEL03,22
LUDHRES09DEL03,39
AURGRES06DEL02,29
AURGRES18DEL01,32
BHPRES01DEL02,32
BHPRES03DEL02,37
GOARES03DEL01,32
DEHRES04DEL02,34
KOCRES02DEL01,26
DEHRES19DEL02,39
KOLRES01DEL02,28
KOLRES14DEL02,24
AURGRES08DEL01,35
AURGRES15DEL03,28
ALHRES01DEL02,37
DEHRES16DEL01,38
BHPRES010DEL02,21
GOARES03DEL03,29
KOLRES05DEL01,22
GOARES09DEL01,25
BHPRES03DEL02,35
KOLRES18DEL03,33
GOARES08DEL02,37
KOLRES05DEL03,34
AURGRES13DEL02,34
KNPRES19DEL01,32
DEHRES14DEL03,30
LUDHRES04DEL03,31
KOLRES19DEL02,31
KNPRES01DEL01,26
KOLRES01DEL01,25
LUDHRES03DEL02,38
KNPRES14DEL03,30
KNPRES02DEL03,26
ALHRES13DEL03,20
GOARES03DEL02,32
KNPRES16DEL03,25
KNPRES17DEL02,35
AGRRES20DEL01,29
GOARES03DEL01,23
ALHRES20DEL02,34
KNPRES14DEL03,37
KOLRES010DEL02,21
ALHRES19DEL03,29
KOLRES01DEL03,36
KOLRES19DEL03,30
GOARES13DEL02,29
LUDHRES18DEL02,27
ALHRES05DEL03,29
KNPRES04DEL03,30
GOARES04DEL02,25
GOARES04DEL03,28
LUDHRES16DEL01,22
AURGRES04DEL02,37
LUDHRES17DEL01,23
GOARES09DEL02,35
LUDHRES09DEL01,34
AGRRES01DEL03,32
AURGRES08DEL02,37
GOARES07DEL01,35
KOLRES13DEL03,22
DEHRES09DEL02,28
DEHRES19DEL03,38
BHPRES20DEL01,24
AGRRES08DEL02,37
BHPRES010DEL01,23
LUDHRES06DEL01,31
GOARES12DEL03,38
LUDHRES010DEL02,27
GOARES08DEL03,32
LUDHRES17DEL03,31
AGRRES05DEL03,35
GOARES15DEL01,30
GOARES06DEL02,24
KOLRES010DEL03,20
AURGRES05DEL01,30
BHPRES08DEL03,23
AGRRES01DEL02,37
KOLRES09DEL01,29
GOARES16DEL02,31
ALHRES20DEL03,36
ALHRES15DEL03,39
AGRRES20DEL01,24
LUDHRES15DEL01,37
BHPRES01DEL03,30
DEHRES03DEL01,31
AURGRES010DEL01,28
KNPRES13DEL01,38
AURGRES08DEL01,27
AGRRES12DEL03,23
AGRRES12DEL01,23
KOLRES13DEL02,25
DEHRES010DEL01,38
GOARES17DEL03,35
BHPRES03DEL03,20
KOLRES01DEL02,20
ALHRES19DEL03,37
LUDHRES010DEL01,36
GOARES07DEL02,33
KNPRES11DEL02,27
KNPRES18DEL01,31
LUDHRES14DEL02,37
ALHRES08DEL02,30
KOLRES02DEL03,31
KNPRES09DEL02,24
AURGRES13DEL01,27
KOLRES17DEL03,33
KNPRES04DEL01,35
KNPRES17DEL01,38
LUDHRES11DEL01,33
ALHRES13DEL02,30
ALHRES05DEL02,26
GOARES17DEL01,22
KOCRES09DEL01,34
AGRRES05DEL02,38
AGRRES14DEL02,29
KOLRES12DEL01,34
AGRRES17DEL03,29
ALHRES05DEL01,35
AGRRES010DEL03,25
KOLRES03DEL02,39
BHPRES17DEL03,35
KOLRES12DEL02,31
KOCRES11DEL01,34
KOLRES14DEL03,37
GOARES01DEL02,21
KOCRES15DEL01,28
GOARES18DEL02,21
BHPRES04DEL01,21
AURGRES14DEL01,38
AGRRES20DEL03,28
AGRRES17DEL02,32
BHPRES05DEL02,24
KOLRES02DEL03,22
KOLRES15DEL02,25
AGRRES04DEL01,24
KOCRES010DEL01,30
LUDHRES15DEL03,23
BHPRES06DEL01,36
GOARES09DEL02,39
KOLRES17DEL01,35
LUDHRES09DEL03,36
BHPRES17DEL02,23
GOARES06DEL03,38
KNPRES03DEL02,32
DEHRES04DEL01,32
DEHRES04DEL03,39
LUDHRES01DEL01,26
ALHRES17DEL02,36
BHPRES03DEL01,39
DEHRES07DEL02,24
LUDHRES08DEL03,30
BHPRES03DEL01,38
GOARES04DEL01,25
AURGRES06DEL03,21
ALHRES07DEL02,33
ALHRES07DEL03,34
KOCRES11DEL02,25
DEHRES13DEL02,39
GOARES02DEL03,36
KNPRES18DEL03,32
KOLRES18DEL01,22
LUDHRES15DEL02,29
KOLRES19DEL02,27
AGRRES05DEL03,39
AURGRES07DEL02,39
BHPRES01DEL01,37
AGRRES08DEL02,28
AURGRES010DEL02,31
KOLRES09DEL02,39
LUDHRES16DEL01,33
DEHRES16DEL02,24
BHPRES06DEL02,30
BHPRES05DEL02,32
GOARES01DEL01,31
GOARES07DEL03,25
AURGRES06DEL03,27
DEHRES13DEL01,23
AGRRES11DEL01,24
KNPRES18DEL02,23
ALHRES08DEL01,29
GOARES14DEL03,24
LUDHRES14DEL01,22
KOLRES13DEL01,39
KOLRES05DEL03,28
KNPRES09DEL01,23
ALHRES05DEL01,28
AGRRES13DEL01,23
LUDHRES09DEL02,22
DEHRES03DEL02,32
GOARES11DEL02,32
KNPRES19DEL02,34
DEHRES04DEL03,29
LUDHRES06DEL02,34
ALHRES20DEL01,20
AGRRES18DEL02,29
KOCRES14DEL01,30
AURGRES19DEL01,38
AURGRES07DEL02,21
ALHRES14DEL03,32
AGRRES11DEL01,29
BHPRES18DEL01,38
BHPRES08DEL02,36
KNPRES02DEL02,31
KOLRES06DEL03,22
GOARES04DEL03,39
KOLRES03DEL02,32
KNPRES20DEL03,36
ALHRES02DEL02,35
KOCRES03DEL03,38
KOCRES010DEL03,29
GOARES18DEL02,38
GOARES06DEL01,34
ALHRES14DEL02,31
DEHRES07DEL01,25
LUDHRES08DEL03,25
LUDHRES17DEL02,33
GOARES07DEL02,30
LUDHRES08DEL01,20
AGRRES17DEL01,34
AURGRES010DEL02,32
GOARES010DEL01,38
KNPRES15DEL01,29
KOLRES06DEL01,35
LUDHRES010DEL01,30
LUDHRES12DEL03,34
DEHRES09DEL03,29
GOARES17DEL02,22
KNPRES11DEL02,22
KNPRES18DEL03,22
KOLRES08DEL01,22
LUDHRES15DEL02,34
LUDHRES08DEL02,39
KOLRES06DEL02,21
DEHRES17DEL01,21
AURGRES07DEL01,36
KNPRES12DEL02,28
LUDHRES13DEL03,28
GOARES12DEL03,33
KOCRES11DEL02,27
DEHRES17DEL01,37
BHPRES17DEL03,22
KOLRES17DEL02,34
GOARES01DEL03,24
LUDHRES11DEL03,32
GOARES02DEL02,36
KOCRES15DEL03,37
KOCRES11DEL03,37
ALHRES16DEL03,26
LUDHRES03DEL03,24
BHPRES04DEL02,25
AGRRES14DEL02,35
LUDHRES19DEL03,27
KNPRES07DEL01,25
ALHRES12DEL01,34
KNPRES15DEL02,34
ALHRES02DEL02,34
GOARES17DEL03,36
AURGRES07DEL03,39
GOARES010DEL03,30
KNPRES20DEL02,28
LUDHRES09DEL02,28
AURGRES17DEL01,27
AGRRES20DEL02,31
AURGRES19DEL02,28
AURGRES18DEL01,23
ALHRES14DEL01,21
LUDHRES04DEL03,37
KOLRES12DEL03,21
AGRRES13DEL03,23
KOLRES01DEL03,34
BHPRES18DEL03,23
KOLRES12DEL03,26
AURGRES19DEL02,25
KOCRES14DEL02,27
BHPRES01DEL01,25
KNPRES13DEL02,24
KOLRES20DEL02,37
LUDHRES16DEL03,31
KOCRES15DEL02,26
ALHRES03DEL02,23
DEHRES14DEL01,24
GOARES08DEL01,39
GOARES15DEL02,25
BHPRES11DEL01,39
BHPRES08DEL01,29
KOLRES010DEL01,37
GOARES15DEL01,22
KOLRES18DEL02,37
KOCRES16DEL01,21
LUDHRES13DEL03,38
KNPRES05DEL03,33
AURGRES010DEL03,27
BHPRES01DEL02,35
KOLRES010DEL02,31
AGRRES04DEL01,34
ALHRES03DEL01,37
KOLRES07DEL01,39
DEHRES16DEL03,27
AGRRES03DEL03,30
KNPRES07DEL03,38
ALHRES16DEL01,35
AURGRES01DEL01,20
AGRRES14DEL01,29
LUDHRES20DEL03,29
AURGRES03DEL03,21
DEHRES19DEL01,29
KNPRES03DEL03,21
AURGRES15DEL02,28
ALHRES07DEL01,24
KOLRES03DEL01,31
KNPRES03DEL02,26
ALHRES02DEL03,38
BHPRES04DEL01,38
KOCRES02DEL02,27
BHPRES13DEL02,24
KNPRES03DEL01,33
LUDHRES010DEL03,32
LUDHRES03DEL01,34
GOARES16DEL01,28
AGRRES12DEL02,35
DEHRES06DEL02,27
LUDHRES17DEL01,27
LUDHRES010DEL03,23
KOCRES010DEL02,34
AURGRES09DEL01,23
LUDHRES15DEL01,34
ALHRES01DEL03,28
DEHRES07DEL03,30
ALHRES13DEL02,26
DEHRES16DEL03,36
AURGRES13DEL03,34
GOARES13DEL03,35
AGRRES01DEL03,22
ALHRES13DEL01,34
ALHRES02DEL01,35
DEHRES010DEL01,27
KNPRES010DEL03,20
AURGRES03DEL02,35
DEHRES05DEL01,30
LUDHRES09DEL03,33
AGRRES14DEL03,38
ALHRES20DEL03,25
GOARES16DEL03,33
AGRRES08DEL01,20
AGRRES07DEL03,27
ALHRES16DEL03,38
AURGRES09DEL02,22
AURGRES19DEL03,28
AURGRES17DEL02,31
GOARES06DEL03,24
KOLRES20DEL01,32
AURGRES05DEL03,37
KOLRES05DEL02,24
KNPRES19DEL03,25
KOLRES05DEL02,32
GOARES15DEL02,37
GOARES08DEL02,34
GOARES14DEL03,34
DEHRES14DEL03,26
LUDHRES05DEL02,28
AGRRES04DEL02,25
KOLRES02DEL01,30
KOLRES08DEL01,37
KOCRES09DEL03,30
GOARES03DEL02,26
BHPRES11DEL03,31
KOLRES04DEL02,37
AURGRES08DEL03,34
KNPRES13DEL01,34
AURGRES03DEL01,25
DEHRES09DEL01,35
KNPRES02DEL01,24
BHPRES20DEL03,38
AURGRES14DEL01,22
ALHRES18DEL01,25
ALHRES08DEL01,30
AURGRES05DEL01,21
AURGRES12DEL03,36
ALHRES15DEL01,25
KOLRES13DEL02,21
BHPRES16DEL01,33
KNPRES12DEL02,39
ALHRES08DEL02,32
ALHRES07DEL01,28
ALHRES12DEL02,29
BHPRES05DEL01,37
LUDHRES06DEL02,22
LUDHRES04DEL02,38
ALHRES03DEL01,39
DEHRES08DEL01,31
LUDHRES14DEL03,32
LUDHRES20DEL01,29
LUDHRES09DEL01,38
AURGRES05DEL02,23
AGRRES13DEL02,31
DEHRES09DEL01,27
KOLRES04DEL01,22
KNPRES15DEL03,28
KOCRES15DEL02,34
GOARES16DEL01,31
LUDHRES18DEL03,21
DEHRES07DEL01,35
LUDHRES20DEL02,26
LUDHRES18DEL01,28
DEHRES03DEL03,36
GOARES02DEL03,25
AURGRES15DEL03,21
KNPRES12DEL03,33
AGRRES03DEL01,20
BHPRES010DEL02,33
DEHRES14DEL02,27
KNPRES13DEL03,39
GOARES16DEL02,38
BHPRES06DEL03,32
AURGRES15DEL02,30
KOLRES11DEL03,31
DEHRES13DEL01,39
ALHRES19DEL02,20
ALHRES17DEL02,31
AURGRES17DEL02,29
LUDHRES06DEL03,30
BHPRES16DEL03,34
BHPRES03DEL03,33
LUDHRES14DEL03,39
KOCRES02DEL02,24
GOARES06DEL01,23
LUDHRES13DEL02,35
ALHRES01DEL03,39
GOARES18DEL03,25
KNPRES01DEL02,25
BHPRES05DEL03,25
GOARES11DEL03,30
AURGRES05DEL02,22
KOLRES04DEL03,29
AGRRES18DEL03,34
KOLRES19DEL03,31
ALHRES18DEL01,39
LUDHRES13DEL02,26
GOARES13DEL01,30
KNPRES20DEL02,37
GOARES09DEL03,29
KOLRES010DEL01,38
DEHRES16DEL01,21
LUDHRES03DEL01,20
GOARES13DEL02,38
GOARES06DEL02,31
KOLRES20DEL02,29
BHPRES01DEL02,23
ALHRES01DEL01,22
KNPRES16DEL03,27
LUDHRES01DEL03,20
KOLRES19DEL01,35
BHPRES18DEL02,23
KNPRES07DEL03,28
AURGRES04DEL01,35
KOLRES14DEL01,26
KNPRES15DEL01,39
LUDHRES12DEL02,37
AGRRES010DEL02,20
BHPRES04DEL03,24
KNPRES04DEL02,24
KNPRES02DEL01,21
LUDHRES20DEL03,23
AGRRES04DEL03,32
GOARES16DEL03,32
ALHRES17DEL01,28
AURGRES14DEL03,35
LUDHRES05DEL03,23
GOARES02DEL01,31
LUDHRES13DEL01,38
GOARES01DEL02,24
LUDHRES19DEL03,24
KOCRES16DEL02,23
AURGRES03DEL02,37
ALHRES07DEL03,38
GOARES12DEL01,30
DEHRES06DEL03,38
AGRRES18DEL02,23
LUDHRES11DEL02,21
KOCRES16DEL02,35
KOLRES15DEL03,20
LUDHRES17DEL02,25
AURGRES04DEL03,26
GOARES07DEL01,39
KNPRES05DEL02,23
BHPRES08DEL02,33
KOLRES04DEL01,21
KOLRES14DEL01,37
KOCRES010DEL03,27
GOARES13DEL03,32
KOLRES03DEL01,28
KNPRES16DEL01,34
BHPRES17DEL01,38
DEHRES19DEL02,34
ALHRES05DEL03,32
AURGRES12DEL02,34
GOARES12DEL02,39
LUDHRES19DEL01,31
ALHRES14DEL01,22
KOCRES03DEL03,33
AURGRES06DEL02,37
KOCRES02DEL01,25
AGRRES010DEL02,30
KNPRES20DEL01,33
GOARES09DEL01,21
BHPRES08DEL01,26
ALHRES08DEL03,35
LUDHRES18DEL01,25
KNPRES14DEL01,21
ALHRES20DEL01,39
AGRRES01DEL01,38
KNPRES010DEL03,30
ALHRES14DEL03,23
AGRRES08DEL03,25
KNPRES04DEL01,25
BHPRES04DEL03,25
AGRRES01DEL02,20
KNPRES11DEL01,22
KOLRES20DEL03,23
KOLRES18DEL03,23
AURGRES15DEL01,32
BHPRES16DEL02,29
KOLRES14DEL03,35
KNPRES15DEL02,26
ALHRES16DEL02,36
KNPRES16DEL02,24
KOLRES17DEL03,28
KOLRES16DEL01,20
KOLRES11DEL02,26
BHPRES13DEL01,32
GOARES18DEL01,28
ALHRES08DEL03,30
DEHRES17DEL03,26
LUDHRES19DEL02,21
BHPRES18DEL02,26
LUDHRES15DEL03,29
GOARES08DEL03,37
KNPRES11DEL03,38
DEHRES010DEL03,22
KNPRES17DEL03,35
GOARES01DEL01,30
KOLRES16DEL02,34
KNPRES17DEL01,28
AGRRES11DEL03,29
AURGRES12DEL01,26
AGRRES08DEL03,35
KNPRES07DEL01,27
KOLRES16DEL02,37
DEHRES19DEL03,25
LUDHRES17DEL03,22
ALHRES14DEL01,33
LUDHRES18DEL01,21
AURGRES17DEL03,32
KOLRES17DEL01,37
KNPRES01DEL01,25
KOLRES11DEL02,25
KOLRES17DEL02,22
AGRRES12DEL01,26
AURGRES03DEL02,36
DEHRES010DEL03,24
KOLRES13DEL01,26
LUDHRES05DEL01,30
ALHRES01DEL03,20
GOARES12DEL02,20
DEHRES16DEL03,38
AGRRES20DEL01,35
AURGRES19DEL01,21
BHPRES010DEL03,32
DEHRES03DEL02,38
KNPRES04DEL01,26
LUDHRES17DEL01,39
DEHRES03DEL01,38
BHPRES08DEL01,30
KOLRES12DEL01,37
KNPRES09DEL01,37
DEHRES010DEL01,36
DEHRES05DEL03,22
BHPRES08DEL03,31
KOLRES14DEL02,26
KNPRES03DEL02,35
ALHRES01DEL02,30
ALHRES15DEL02,23
ALHRES08DEL01,31
DEHRES06DEL02,20
KNPRES02DEL03,30
AGRRES12DEL01,33
AGRRES13DEL03,24
AURGRES03DEL03,28
KNPRES19DEL01,22
DEHRES03DEL03,38
AGRRES17DEL03,33
KNPRES19DEL01,30
LUDHRES010DEL01,24
AURGRES05DEL03,34
DEHRES04DEL03,38
AGRRES17DEL01,21
KOLRES05DEL01,21
ALHRES03DEL03,33
KOLRES08DEL03,39
BHPRES05DEL02,20
DEHRES13DEL02,26
LUDHRES09DEL03,27
KOLRES06DEL02,31
KOLRES02DEL03,28
ALHRES16DEL02,23
AURGRES13DEL02,25
GOARES18DEL02,37
BHPRES01DEL01,36
DEHRES04DEL03,34
ALHRES17DEL03,36
LUDHRES16DEL03,37
AURGRES18DEL01,20
LUDHRES03DEL03,37
KOCRES010DEL01,39
KOLRES18DEL01,21
ALHRES08DEL03,23
DEHRES07DEL01,39
GOARES03DEL02,23
AGRRES07DEL01,22
ALHRES17DEL01,20
KNPRES16DEL01,20
GOARES06DEL02,23
ALHRES19DEL03,28
ALHRES02DEL03,22
DEHRES010DEL02,26
GOARES15DEL02,23
KOLRES11DEL03,39
AGRRES07DEL03,26
KOLRES14DEL02,37
KOLRES19DEL03,28
KNPRES20DEL03,31
DEHRES09DEL02,32
ALHRES15DEL01,23
ALHRES12DEL01,33
BHPRES20DEL01,31
AGRRES12DEL03,31
KOLRES18DEL01,39
KNPRES14DEL03,21
KNPRES14DEL01,26
KOCRES14DEL02,32
GOARES14DEL03,25
BHPRES04DEL03,33
ALHRES14DEL03,22
KOCRES09DEL03,31
LUDHRES17DEL02,24
BHPRES01DEL02,29
GOARES04DEL02,39
AGRRES08DEL02,26
KOCRES02DEL02,20
LUDHRES010DEL01,22
KNPRES05DEL03,20
GOARES15DEL01,37
LUDHRES05DEL02,33
AGRRES04DEL03,35
KOLRES04DEL02,21
AURGRES15DEL02,25
AGRRES18DEL03,39
AGRRES07DEL03,37
DEHRES14DEL01,22
AGRRES03DEL01,23
LUDHRES11DEL03,31
ALHRES17DEL02,30
AGRRES08DEL03,30
ALHRES02DEL01,33
BHPRES11DEL01,36
KOLRES05DEL02,33
DEHRES19DEL02,22
LUDHRES14DEL03,25
BHPRES18DEL01,31
AURGRES04DEL01,32
KNPRES010DEL01,27
GOARES12DEL01,32
KOLRES09DEL02,35
KNPRES19DEL02,26
LUDHRES17DEL02,30
KNPRES11DEL03,29
KOLRES16DEL03,31
KNPRES07DEL03,27
ALHRES03DEL02,36
GOARES14DEL01,34
ALHRES17DEL02,20
LUDHRES01DEL02,32
KNPRES02DEL01,31
LUDHRES05DEL03,36
KOCRES02DEL01,34
KOLRES06DEL02,24
BHPRES010DEL02,29
KNPRES18DEL02,39
KNPRES19DEL03,26
DEHRES04DEL02,28
BHPRES04DEL02,23
AURGRES07DEL03,31
GOARES07DEL01,32
AURGRES06DEL03,20
GOARES13DEL01,35
LUDHRES15DEL01,27
AURGRES19DEL02,24
BHPRES01DEL03,23
AGRRES05DEL01,20
LUDHRES16DEL03,20
BHPRES05DEL01,36
BHPRES18DEL02,36
GOARES17DEL02,36
ALHRES19DEL02,34
KNPRES010DEL03,33
AURGRES06DEL01,37
KOLRES05DEL02,34
GOARES12DEL02,29
DEHRES19DEL02,20
KNPRES13DEL03,30
KOLRES19DEL02,39
KNPRES11DEL01,39
AURGRES01DEL02,36
KNPRES03DEL01,30
KOLRES01DEL03,35
KNPRES14DEL02,24
KNPRES19DEL02,24
KOLRES16DEL01,37
KNPRES13DEL02,35
DEHRES07DEL03,31
DEHRES19DEL01,21
BHPRES17DEL01,24
ALHRES18DEL02,21
KOLRES09DEL01,33
LUDHRES03DEL01,21
KNPRES15DEL02,24
AURGRES17DEL01,30
BHPRES010DEL02,20
AURGRES14DEL01,28
BHPRES11DEL01,24
DEHRES17DEL02,35
LUDHRES15DEL02,20
GOARES11DEL01,21
KOCRES09DEL01,31
AURGRES07DEL01,37
AGRRES14DEL03,23
BHPRES13DEL03,21
BHPRES16DEL01,31
ALHRES20DEL02,25
GOARES16DEL01,33
KNPRES15DEL03,38
KNPRES010DEL01,21
KNPRES09DEL03,33
ALHRES01DEL02,33
KOLRES14DEL01,27
KNPRES04DEL03,21
AGRRES13DEL02,39
KOLRES13DEL02,34
GOARES17DEL01,35
AURGRES18DEL02,33
ALHRES12DEL03,32
AGRRES05DEL01,24
LUDHRES15DEL03,34
KOLRES17DEL03,24
ALHRES20DEL02,24
LUDHRES01DEL02,22
GOARES04DEL01,38
AURGRES05DEL02,20
KOLRES03DEL03,39
AGRRES20DEL02,23
AGRRES07DEL02,33
AGRRES20DEL02,29
AURGRES19DEL03,20
KOLRES14DEL03,36
AURGRES05DEL01,24
GOARES18DEL01,23
KNPRES18DEL01,37
AURGRES17DEL01,23
ALHRES20DEL03,38
KNPRES02DEL03,31
LUDHRES01DEL03,37
GOARES11DEL01,34
AURGRES14DEL02,26
KNPRES15DEL01,25
ALHRES14DEL02,25
AGRRES08DEL01,37
AURGRES04DEL01,21
AGRRES03DEL02,22
AGRRES11DEL03,24
AURGRES010DEL02,35
AGRRES18DEL02,21
KOLRES010DEL01,29
AGRRES01DEL01,22
LUDHRES20DEL03,32
KOCRES02DEL02,28
DEHRES06DEL01,39
BHPRES06DEL03,25
LUDHRES20DEL01,25
KNPRES16DEL03,20
LUDHRES11DEL01,34
LUDHRES13DEL02,31
ALHRES16DEL01,33
KOLRES16DEL02,30
AGRRES04DEL01,32
KNPRES20DEL02,20
KOLRES09DEL03,29
AGRRES14DEL01,30
BHPRES04DEL01,39
KNPRES05DEL02,32
AURGRES01DEL01,39
BHPRES15DEL02,37
KOLRES04DEL01,29
KOLRES06DEL01,28
KOCRES16DEL01,28
GOARES13DEL02,37
LUDHRES11DEL02,35
AURGRES14DEL02,38
LUDHRES01DEL01,20
DEHRES06DEL03,24
KOLRES02DEL02,21
AURGRES15DEL02,27
ALHRES18DEL01,20
KOLRES14DEL01,20
KNPRES13DEL02,36
GOARES04DEL02,29
LUDHRES06DEL03,25
KNPRES010DEL02,22
KOCRES16DEL02,33
DEHRES13DEL01,32
LUDHRES09DEL03,29
BHPRES11DEL02,34
GOARES16DEL01,30
LUDHRES18DEL02,22
KOLRES12DEL01,22
ALHRES08DEL03,21
LUDHRES11DEL02,27
AURGRES14DEL03,38
KOLRES12DEL03,29
AURGRES07DEL02,28
ALHRES05DEL03,30
LUDHRES18DEL03,36
LUDHRES05DEL02,35
DEHRES010DEL01,39
KOLRES12DEL02,30
ALHRES19DEL01,20
KOLRES19DEL01,21
LUDHRES06DEL03,26
LUDHRES15DEL01,21
KNPRES01DEL02,29
KOLRES15DEL01,33
KNPRES17DEL03,26
KNPRES17DEL01,23
DEHRES17DEL03,36
KOLRES03DEL01,32
GOARES07DEL02,32
BHPRES08DEL02,31
ALHRES16DEL01,21
GOARES01DEL02,20
KOCRES09DEL01,28
KOCRES03DEL01,23
BHPRES03DEL02,36
AURGRES07DEL01,26
LUDHRES12DEL02,24
KNPRES02DEL02,36
ALHRES15DEL01,32
KOLRES18DEL02,27
BHPRES13DEL01,20
KNPRES03DEL01,26
AGRRES08DEL02,31
AGRRES12DEL02,21
ALHRES19DEL02,27
AURGRES010DEL01,26
AURGRES14DEL01,35
AURGRES010DEL03,31
KOLRES010DEL02,36
DEHRES04DEL01,37
LUDHRES05DEL03,35
AGRRES12DEL03,39
BHPRES11DEL02,25
DEHRES17DEL02,28
ALHRES19DEL03,22
LUDHRES19DEL02,33
KOCRES09DEL02,34
KNPRES18DEL02,28
AGRRES14DEL02,26
ALHRES05DEL02,24
AGRRES04DEL01,38
GOARES09DEL01,24
ALHRES05DEL02,33
AURGRES03DEL01,26
BHPRES18DEL01,20
LUDHRES14DEL03,35
KNPRES20DEL02,33
BHPRES15DEL02,39
AGRRES11DEL01,38
AURGRES04DEL03,27
KOCRES14DEL01,23
KOLRES15DEL01,25
AGRRES01DEL02,25
KOLRES16DEL01,38
ALHRES17DEL03,31
KNPRES09DEL02,30
LUDHRES14DEL01,34
ALHRES19DEL01,30
AURGRES18DEL01,30
GOARES03DEL01,22
DEHRES03DEL01,37
LUDHRES08DEL01,34
GOARES04DEL03,29
ALHRES03DEL01,31
AURGRES18DEL03,28
GOARES03DEL02,30
KOCRES02DEL03,20
LUDHRES09DEL01,35
DEHRES17DEL01,23
KNPRES07DEL03,24
ALHRES02DEL01,30
KNPRES14DEL02,39
KNPRES12DEL01,26
ALHRES14DEL02,23
GOARES02DEL01,39
DEHRES08DEL01,26
GOARES010DEL02,27
KOCRES03DEL02,37
BHPRES17DEL01,35
AGRRES17DEL03,35
DEHRES06DEL03,21
LUDHRES16DEL02,31
BHPRES16DEL03,27
KNPRES16DEL01,32
GOARES06DEL03,35
ALHRES07DEL02,25
LUDHRES13DEL01,35
KOCRES010DEL03,34
KOLRES11DEL01,20
LUDHRES12DEL03,24
BHPRES04DEL02,35
KOLRES01DEL01,37
DEHRES07DEL01,29
KOCRES15DEL02,35
KNPRES11DEL03,23
LUDHRES06DEL02,31
GOARES07DEL03,29
ALHRES18DEL02,22
AURGRES12DEL03,32
AURGRES01DEL03,39
LUDHRES20DEL03,38
KOLRES06DEL01,34
ALHRES08DEL02,26
KNPRES19DEL03,24
AGRRES18DEL03,32
GOARES06DEL02,21
ALHRES17DEL01,33
GOARES01DEL01,25
BHPRES15DEL01,24
KNPRES13DEL01,31
DEHRES06DEL02,22
ALHRES12DEL02,33
GOARES11DEL03,36
KOLRES15DEL02,21
DEHRES04DEL01,38
AURGRES04DEL02,32
KOLRES07DEL03,35
KOLRES12DEL02,35
KNPRES010DEL03,27
LUDHRES19DEL02,30
ALHRES18DEL03,33
KNPRES12DEL02,21
GOARES04DEL01,30
DEHRES14DEL01,30
DEHRES08DEL02,22
KNPRES16DEL02,39
AURGRES09DEL02,37
DEHRES09DEL03,39
GOARES15DEL01,32
LUDHRES12DEL03,26
BHPRES06DEL01,22
