order_id,order_rating,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,time_taken_min
0xc9fe,4.2,2022-02-11,21:30,21:35,Windy,Jam,2,Buffet,scooter,1.0,No,33
0xda95,4.8,2022-02-11,16:25,16:30,Sunny,Medium,1,Snack,scooter,0.0,No,16
0xc9cc,4.8,2022-02-11,21:25,21:35,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,20
0xd275,4.9,2022-02-11,09:50,09:55,Cloudy,Low,1,Drinks,motorcycle,1.0,No,15
0xda68,4.5,2022-02-11,0.958333333,23:05,Cloudy,Low,0,Buffet,motorcycle,0.0,No,18
0xd90f,4.7,2022-02-11,20:25,20:30,Fog,Jam,0,Buffet,motorcycle,1.0,No,27
0xd404,4.7,2022-02-11,09:50,09:55,Sunny,Low,2,Buffet,scooter,0.0,No,19
0xd47a,4.2,2022-02-11,16:35,16:40,Sandstorms,Medium,2,Buffet,scooter,1.0,No,31
0xd9db,4.7,2022-02-11,17:45,0.75,Windy,Medium,1,Buffet,scooter,1.0,No,34
0xe16a,4.7,2022-02-11,22:25,22:40,Sunny,Low,2,Buffet,scooter,0.0,No,11
0xc541,4.9,2022-02-11,18:45,18:50,Sunny,Medium,2,Meal,motorcycle,1.0,No,18
0xce28,4.4,2022-02-11,19:15,19:30,Windy,Jam,0,Drinks,motorcycle,0.0,No,40
0xda23,4.6,2022-02-11,08:45,0.375,Cloudy,Low,0,Buffet,motorcycle,0.0,No,21
0xc80f,4.6,2022-02-11,13:35,13:45,Stormy,High,1,Meal,motorcycle,1.0,No,26
0xd1a5,4.7,2022-02-11,19:15,19:20,Windy,Jam,2,Buffet,motorcycle,1.0,No,29
0xca61,4.5,2022-02-11,21:55,0.916666667,Fog,Jam,2,Meal,scooter,1.0,No,27
0xcc45,4.6,2022-02-11,17:20,17:25,Sunny,Medium,0,Buffet,motorcycle,0.0,No,16
0xc4e1,4.5,2022-02-11,11:10,11:15,Sandstorms,High,1,Buffet,motorcycle,1.0,No,29
0xc6ea,5.0,2022-02-11,13:50,0.583333333,Cloudy,High,2,Buffet,electric_scooter,1.0,No,25
0xdd85,4.7,2022-02-11,18:15,18:30,Sunny,Medium,0,Snack,motorcycle,1.0,No,21
0xd657,4.8,2022-02-11,22:35,22:50,Windy,Low,2,Snack,scooter,0.0,No,23
0xd59a,4.6,2022-02-11,23:35,23:50,Windy,Low,1,Meal,scooter,1.0,No,23
0xdc9f,4.8,2022-02-11,14:50,0.625,Fog,High,2,Snack,motorcycle,0.0,No,33
0xcef8,4.7,2022-02-11,17:50,0.75,Windy,Medium,0,Snack,motorcycle,0.0,No,20
0xcb5a,4.5,2022-02-11,18:35,18:40,Fog,Medium,2,Drinks,electric_scooter,1.0,No,18
0xdd39,4.8,2022-02-11,22:40,22:45,Sandstorms,Low,1,Snack,motorcycle,1.0,No,14
0xc81d,4.7,2022-02-11,19:40,19:45,Windy,Jam,0,Buffet,motorcycle,2.0,No,42
0xdb8f,4.0,2022-02-11,13:45,13:55,Fog,High,1,Meal,motorcycle,1.0,No,32
0xc147,4.9,2022-02-11,23:30,23:45,Sandstorms,Low,2,Drinks,scooter,0.0,No,20
0xd9fd,4.5,2022-02-11,11:20,11:30,Windy,High,0,Buffet,motorcycle,1.0,No,27
0xc9dd,4.7,2022-02-11,23:55,1,Sandstorms,Low,1,Snack,motorcycle,1.0,No,19
0xdc11,4.9,2022-02-11,10:35,10:40,Fog,Low,2,Snack,scooter,0.0,No,16
0xd14b,4.8,2022-02-11,09:25,09:35,Sunny,Low,2,Buffet,scooter,0.0,No,17
0xd517,4.8,2022-02-11,12:55,13:10,Windy,High,1,Meal,motorcycle,1.0,No,20
0xd89d,4.0,2022-02-11,19:15,19:30,Fog,Jam,1,Buffet,scooter,0.0,No,32
0xc834,4.1,2022-02-11,17:45,17:55,Windy,Medium,0,Buffet,motorcycle,1.0,No,35
0xd03d,4.8,2022-02-11,22:10,22:15,Windy,Low,1,Buffet,scooter,1.0,No,19
0xd30a,4.8,2022-02-11,17:10,17:25,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,27
0xd525,4.7,2022-02-11,18:25,18:30,Windy,Medium,1,Drinks,motorcycle,1.0,No,28
0xca31,4.8,2022-02-11,12:55,13:10,Fog,High,1,Buffet,scooter,1.0,No,28
0xdcdd,4.8,2022-02-11,11:45,0.5,Cloudy,High,1,Drinks,scooter,1.0,No,28
0xd04e,4.2,2022-02-11,14:10,14:25,Fog,High,1,Snack,scooter,0.0,No,34
0xe093,5.0,2022-02-11,23:50,24:05:00,Sunny,Low,0,Meal,motorcycle,0.0,No,17
0xd2ed,4.5,2022-02-11,0.875,21:15,Windy,Jam,0,Snack,motorcycle,0.0,No,30
0xdf27,5.0,2022-02-11,22:40,22:45,Cloudy,Low,2,Snack,scooter,1.0,No,10
0xce14,4.1,2022-02-11,23:40,23:45,Windy,Low,0,Buffet,motorcycle,1.0,No,23
0xca85,4.8,2022-02-11,18:55,19:05,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,26
0xc614,4.9,2022-02-11,1,24:10:00,Sunny,Low,1,Drinks,motorcycle,0.0,No,11
0xd539,4.9,2022-02-11,11:10,11:15,Windy,High,0,Meal,motorcycle,1.0,No,40
0xd43b,4.3,2022-02-11,19:40,19:55,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,32
0xc78d,4.7,2022-02-11,16:10,16:25,Fog,Medium,2,Meal,scooter,0.0,No,15
0xd2bf,4.8,2022-02-11,08:20,08:25,Sandstorms,Low,2,Meal,scooter,0.0,No,24
0xd190,4.6,2022-02-11,09:15,09:20,Stormy,Low,1,Buffet,motorcycle,1.0,No,17
0xc27b,4.5,2022-02-11,09:25,09:40,Sandstorms,Low,1,Meal,motorcycle,1.0,No,15
0xd2aa,4.7,2022-02-11,15:10,15:25,Fog,Medium,0,Buffet,motorcycle,1.0,No,32
0xcba1,4.5,2022-02-11,22:40,22:50,Stormy,Low,0,Buffet,motorcycle,1.0,No,22
0xdcd8,4.8,2022-02-11,12:55,0.541666667,Stormy,High,0,Drinks,motorcycle,1.0,No,33
0xcbe6,4.4,2022-02-11,10:10,10:20,Stormy,Low,0,Snack,motorcycle,0.0,No,28
0xdce9,4.7,2022-02-11,0.958333333,23:05,Sandstorms,Low,1,Meal,motorcycle,1.0,No,18
0xddf5,5.0,2022-02-11,17:15,17:20,Sunny,Medium,1,Drinks,motorcycle,0.0,No,17
0xe251,4.8,2022-02-11,09:40,09:50,Sunny,Low,0,Buffet,motorcycle,0.0,No,12
0xcf3a,4.9,2022-02-11,0.583333333,14:05,Stormy,High,0,Snack,motorcycle,0.0,No,30
0xdf2a,4.9,2022-02-11,19:55,20:05,Sunny,Jam,1,Snack,scooter,1.0,No,22
0xc3a1,4.6,2022-02-11,23:25,23:40,Sandstorms,Low,1,Meal,scooter,0.0,No,21
0xda98,5.0,2022-02-11,0.916666667,22:15,Fog,Jam,2,Drinks,scooter,1.0,No,33
0xcd4a,4.9,2022-02-11,11:25,11:40,Cloudy,High,0,Meal,motorcycle,1.0,No,26
0xd6ba,4.7,2022-02-11,11:15,11:20,Sandstorms,High,0,Meal,motorcycle,1.0,No,20
0xccfc,4.5,2022-02-11,10:50,0.458333333,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,10
0xc3ff,4.3,2022-02-11,08:10,08:20,Stormy,Low,0,Buffet,motorcycle,2.0,No,34
0xc760,5.0,2022-02-11,13:15,13:20,Sunny,High,0,Meal,motorcycle,1.0,No,29
0xd7d2,4.9,2022-02-11,19:15,19:30,Fog,Jam,1,Snack,motorcycle,0.0,No,31
0xccd2,4.7,2022-02-11,23:20,23:35,Windy,Low,1,Snack,motorcycle,1.0,No,18
0xd1ac,4.6,2022-02-11,15:30,15:40,Cloudy,Medium,1,Snack,scooter,1.0,No,13
0xd3f3,4.7,2022-02-11,22:10,22:25,Fog,Low,2,Drinks,scooter,1.0,No,19
0xcf10,4.6,2022-02-11,10:45,10:50,Stormy,Low,1,Snack,scooter,0.0,No,18
0xd8b4,4.8,2022-02-11,09:35,09:45,Cloudy,Low,2,Snack,scooter,0.0,No,17
0xde2f,4.7,2022-02-11,11:25,11:35,Sandstorms,High,1,Drinks,motorcycle,1.0,No,23
0xc91c,4.5,2022-02-11,09:40,09:55,Cloudy,Low,2,Snack,motorcycle,1.0,No,16
0xe0eb,5.0,2022-02-11,14:20,14:30,Fog,High,1,Buffet,scooter,2.0,No,36
0xdc71,4.2,2022-02-11,10:40,10:50,Stormy,Low,0,Meal,motorcycle,1.0,No,23
0xd243,4.9,2022-02-11,08:55,0.375,Windy,Low,2,Meal,scooter,0.0,No,21
0xd12c,4.0,2022-02-11,19:55,0.833333333,Cloudy,Jam,1,Snack,scooter,1.0,No,36
0xd54a,4.9,2022-02-11,19:40,19:55,Sandstorms,Jam,0,Buffet,motorcycle,2.0,Yes,48
0xc2c2,4.9,2022-02-11,19:55,20:05,Fog,Jam,2,Buffet,electric_scooter,1.0,No,33
0xd914,4.9,2022-02-11,23:25,23:30,Stormy,Low,2,Meal,scooter,1.0,No,13
0xc1be,4.6,2022-02-11,20:35,20:40,Fog,Jam,1,Drinks,scooter,1.0,No,27
0xd6dd,4.8,2022-02-11,18:50,0.791666667,Windy,Medium,2,Buffet,motorcycle,0.0,No,22
0xc548,4.7,2022-02-11,08:30,08:40,Sunny,Low,1,Meal,scooter,1.0,No,22
0xc418,4.7,2022-02-11,22:45,22:55,Cloudy,Low,1,Snack,motorcycle,0.0,No,11
0xd23d,4.7,2022-02-11,19:25,19:35,Stormy,Jam,1,Buffet,scooter,1.0,No,23
0xda97,4.3,2022-02-11,10:55,11:10,Stormy,Low,0,Buffet,motorcycle,0.0,No,17
0xd005,4.1,2022-02-11,08:25,08:40,Windy,Low,0,Drinks,motorcycle,1.0,No,33
0xd416,4.9,2022-02-11,13:25,13:30,Cloudy,High,0,Meal,motorcycle,1.0,No,25
0xd5a0,4.9,2022-02-11,16:20,16:35,Fog,Medium,1,Snack,motorcycle,1.0,No,16
0xda71,4.6,2022-02-11,18:15,18:30,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,17
0xc1e5,5.0,2022-02-11,09:20,09:35,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,16
0xc145,5.0,2022-02-11,18:25,18:30,Windy,Medium,0,Buffet,motorcycle,1.0,No,21
0xcc00,5.0,2022-02-11,0.416666667,10:10,Stormy,Low,2,Meal,scooter,1.0,No,27
0xe1c0,4.8,2022-02-11,10:30,10:35,Fog,Low,0,Snack,motorcycle,0.0,No,22
0xdb54,4.7,2022-02-11,0.666666667,16:10,Cloudy,Medium,1,Meal,motorcycle,0.0,No,18
0xd88d,4.5,2022-02-11,21:35,21:40,Stormy,Jam,1,Drinks,motorcycle,1.0,No,26
0xca00,4.5,2022-02-11,10:30,10:45,Sandstorms,Low,2,Snack,scooter,1.0,No,12
0xd94a,4.8,2022-02-11,10:30,10:35,Fog,Low,2,Meal,scooter,1.0,No,17
0xdb73,4.0,2022-02-11,19:25,19:30,Cloudy,Jam,1,Snack,motorcycle,1.0,No,37
0xca54,4.9,2022-02-11,20:35,20:45,Stormy,Jam,2,Meal,motorcycle,1.0,No,29
0xc6fa,4.6,2022-02-11,17:10,17:25,Fog,Medium,0,Meal,motorcycle,0.0,No,21
0xd1ec,4.7,2022-02-11,17:50,0.75,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,28
0xc584,4.6,2022-02-11,17:40,17:50,Fog,Medium,2,Snack,scooter,1.0,No,15
0xd7db,4.8,2022-02-11,20:45,20:50,Sandstorms,Jam,2,Buffet,scooter,0.0,No,14
0xcbed,4.7,2022-02-11,18:40,18:45,Fog,Medium,1,Meal,scooter,1.0,No,19
0xc42f,4.9,2022-02-11,0.666666667,16:05,Fog,Medium,2,Buffet,motorcycle,1.0,No,11
0xdcc8,4.8,2022-02-11,0.375,09:10,Sunny,Low,2,Meal,scooter,1.0,No,24
0xd3d8,4.9,2022-02-11,15:55,16:10,Stormy,Medium,1,Buffet,motorcycle,0.0,No,23
0xc417,4.9,2022-02-11,0.875,21:10,Windy,Jam,1,Drinks,motorcycle,0.0,No,19
0xd183,4.2,2022-02-11,22:45,22:50,Sandstorms,Low,0,Snack,motorcycle,1.0,No,22
0xc571,4.6,2022-02-11,09:30,09:45,Windy,Low,2,Snack,motorcycle,1.0,No,22
0xd7c9,4.9,2022-02-11,17:15,17:25,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,29
0xc268,4.5,2022-02-11,11:30,11:40,Stormy,High,0,Drinks,motorcycle,0.0,No,25
0xd026,4.7,2022-02-11,0.5,12:15,Fog,High,1,Meal,motorcycle,1.0,No,27
0xcd9d,4.9,2022-02-11,10:50,11:05,Cloudy,Low,0,Buffet,motorcycle,1.0,No,16
0xe027,4.7,2022-02-11,17:55,18:10,Windy,Medium,1,Meal,motorcycle,1.0,No,28
0xd51d,4.7,2022-02-11,09:40,09:45,Stormy,Low,1,Meal,scooter,1.0,No,23
0xcb4b,4.9,2022-02-11,22:45,22:50,Stormy,Low,2,Drinks,scooter,0.0,No,10
0xc4b6,4.8,2022-02-11,09:30,09:45,Windy,Low,1,Buffet,scooter,0.0,No,14
0xd19a,4.8,2022-02-11,13:40,13:45,Windy,High,1,Drinks,scooter,0.0,No,32
0xc95d,4.8,2022-02-11,11:50,12:05,Sunny,High,0,Snack,motorcycle,1.0,No,28
0xc635,4.8,2022-02-11,20:25,20:40,Fog,Jam,1,Drinks,scooter,1.0,No,36
0xde14,5.0,2022-02-11,09:40,09:55,Sunny,Low,1,Drinks,motorcycle,0.0,No,13
0xcbc1,5.0,2022-02-11,10:30,10:40,Sunny,Low,0,Buffet,motorcycle,1.0,No,13
0xdd7d,4.9,2022-02-11,08:35,08:45,Sunny,Low,1,Snack,motorcycle,0.0,No,16
0xc180,4.6,2022-02-11,0.75,18:15,Fog,Medium,2,Snack,electric_scooter,0.0,No,18
0xc61b,4.7,2022-02-11,19:30,19:35,Windy,Jam,0,Drinks,motorcycle,0.0,No,41
0xc55a,5.0,2022-02-11,10:40,10:50,Cloudy,Low,1,Snack,scooter,1.0,No,17
0xc990,4.4,2022-02-11,09:45,09:50,Windy,Low,0,Drinks,motorcycle,0.0,No,27
0xde45,5.0,2022-02-11,09:10,09:25,Sunny,Low,2,Meal,motorcycle,1.0,No,19
0xc7a9,4.0,2022-02-11,13:35,13:50,Cloudy,High,2,Buffet,scooter,1.0,No,33
0xdb17,4.7,2022-02-11,17:55,18:05,Fog,Medium,0,Snack,motorcycle,1.0,No,28
0xcd03,4.4,2022-02-11,16:35,16:45,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,34
0xc855,4.4,2022-02-11,0.5,12:10,Windy,High,0,Drinks,motorcycle,2.0,No,48
0xcab4,4.3,2022-02-11,10:25,10:35,Windy,Low,0,Drinks,motorcycle,0.0,No,33
0xcac4,4.0,2022-02-11,22:35,22:40,Stormy,Low,0,Meal,motorcycle,0.0,No,25
0xc933,4.3,2022-02-11,19:45,19:55,Windy,Jam,1,Buffet,scooter,0.0,No,34
0xe279,4.7,2022-02-11,13:55,14:05,Sandstorms,High,1,Drinks,scooter,1.0,No,26
0xcc19,4.9,2022-02-11,10:55,0.458333333,Fog,Low,2,Drinks,electric_scooter,1.0,No,15
0xc33b,5.0,2022-02-11,0.375,09:10,Sunny,Low,2,Buffet,scooter,1.0,No,16
0xce6b,4.6,2022-02-11,13:45,0.583333333,Stormy,High,1,Drinks,scooter,1.0,No,28
0xd820,4.8,2022-02-11,08:45,0.375,Cloudy,Low,0,Snack,motorcycle,1.0,No,26
0xc758,4.9,2022-02-11,11:40,11:45,Sandstorms,High,2,Buffet,scooter,1.0,No,29
0xd180,4.8,2022-02-11,17:45,17:50,Stormy,Medium,1,Meal,scooter,0.0,No,29
0xd5aa,4.9,2022-02-11,23:30,23:40,Fog,Low,1,Snack,motorcycle,0.0,No,16
0xe015,4.8,2022-02-11,18:30,18:40,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,15
0xd7a9,5.0,2022-02-11,14:10,14:20,Fog,High,1,Buffet,scooter,1.0,No,26
0xc985,4.9,2022-02-11,0.375,09:05,Sandstorms,Low,2,Meal,scooter,1.0,No,16
0xc786,4.9,2022-02-11,22:30,22:40,Cloudy,Low,1,Meal,scooter,0.0,No,17
0xbff5,4.8,2022-02-11,10:50,11:05,Windy,Low,1,Drinks,motorcycle,0.0,No,23
0xc4aa,4.7,2022-02-11,09:55,0.416666667,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,28
0xe254,4.5,2022-02-11,09:35,09:45,Fog,Low,0,Drinks,motorcycle,1.0,No,17
0xe01a,4.8,2022-02-11,0.708333333,17:10,Sunny,Medium,0,Drinks,motorcycle,1.0,No,21
0xddf0,4.5,2022-02-11,13:50,0.583333333,Windy,High,2,Snack,electric_scooter,1.0,No,23
0xcdaf,4.8,2022-02-11,0.833333333,20:10,Sunny,Jam,1,Drinks,motorcycle,0.0,No,15
0xd74d,4.8,2022-02-11,0.375,09:15,Sunny,Low,2,Meal,scooter,1.0,No,17
0xc280,4.7,2022-02-11,22:55,0.958333333,Fog,Low,0,Snack,motorcycle,1.0,No,16
0xe22a,4.3,2022-02-11,09:25,09:30,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,21
0xc5d4,4.7,2022-02-11,17:50,0.75,Cloudy,Medium,1,Buffet,scooter,1.0,No,16
0xd1f3,4.4,2022-02-11,13:15,13:25,Windy,High,0,Buffet,motorcycle,0.0,No,33
0xddc8,4.7,2022-02-11,10:35,10:50,Cloudy,Low,1,Meal,scooter,0.0,No,15
0xc26f,4.7,2022-02-11,18:15,18:20,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,21
0xcbf2,4.9,2022-02-11,21:30,21:40,Fog,Jam,2,Meal,scooter,1.0,No,28
0xdd5a,4.8,2022-02-11,23:20,23:25,Stormy,Low,1,Buffet,motorcycle,0.0,No,10
0xbfdc,4.9,2022-02-11,20:45,0.875,Stormy,Jam,1,Drinks,motorcycle,1.0,No,26
0xd724,4.8,2022-02-11,20:15,20:25,Fog,Jam,2,Buffet,motorcycle,0.0,No,26
0xe285,4.3,2022-02-11,13:50,14:05,Windy,High,0,Snack,motorcycle,0.0,No,36
0xd441,4.4,2022-02-11,18:15,18:25,Stormy,Medium,2,Drinks,scooter,1.0,No,32
0xc27c,4.7,2022-02-11,11:10,11:15,Fog,High,0,Snack,motorcycle,0.0,No,24
0xe0fb,4.5,2022-02-11,21:25,21:35,Windy,Jam,2,Buffet,motorcycle,1.0,No,28
0xdaa2,4.5,2022-02-11,08:25,08:35,Fog,Low,0,Meal,motorcycle,0.0,No,23
0xe143,4.5,2022-02-11,23:40,23:50,Windy,Low,1,Drinks,motorcycle,1.0,No,29
0xcdcc,4.9,2022-02-11,21:25,21:35,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,16
0xd37c,4.8,2022-02-11,10:45,10:55,Sandstorms,Low,1,Meal,scooter,1.0,No,12
0xdb90,4.0,2022-02-11,08:25,08:35,Stormy,Low,0,Snack,motorcycle,0.0,No,27
0xc74e,4.8,2022-02-11,10:15,10:30,Sandstorms,Low,2,Snack,scooter,1.0,No,20
0xcf8e,5.0,2022-02-11,10:20,10:35,Cloudy,Low,1,Buffet,motorcycle,0.0,No,16
0xd151,4.3,2022-02-11,08:40,08:55,Sandstorms,Low,0,Meal,motorcycle,1.0,No,22
0xd68f,4.8,2022-02-11,09:25,09:35,Sunny,Low,0,Meal,motorcycle,0.0,No,28
0xd1a0,4.7,2022-02-11,23:50,23:55,Fog,Low,1,Buffet,scooter,1.0,No,17
0xd1dd,4.9,2022-02-11,20:50,20:55,Stormy,Jam,0,Buffet,motorcycle,1.0,No,15
0xda32,4.3,2022-02-11,21:40,21:55,Fog,Jam,2,Buffet,scooter,1.0,No,32
0xe006,4.9,2022-02-11,11:50,12:05,Cloudy,High,2,Meal,electric_scooter,1.0,No,28
0xc64b,5.0,2022-02-11,09:40,09:45,Cloudy,Low,1,Snack,motorcycle,0.0,No,10
0xd34d,4.7,2022-02-11,0.625,15:10,Windy,High,2,Meal,electric_scooter,1.0,No,34
0xce70,4.9,2022-02-11,11:30,11:40,Stormy,High,2,Snack,scooter,1.0,No,32
0xd91d,4.8,2022-02-11,16:55,0.708333333,Stormy,Medium,1,Meal,motorcycle,0.0,No,34
0xd54b,4.0,2022-02-11,22:45,22:55,Stormy,Low,0,Buffet,motorcycle,0.0,No,29
0xdf92,4.9,2022-02-11,08:40,08:50,Cloudy,Low,2,Buffet,motorcycle,0.0,No,15
0xcc3d,4.9,2022-02-11,10:20,10:30,Windy,Low,2,Meal,motorcycle,0.0,No,12
0xe26a,4.6,2022-02-11,19:20,19:25,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,34
0xc308,4.6,2022-02-11,12:45,0.541666667,Fog,High,2,Snack,motorcycle,1.0,No,21
0xd8e0,4.3,2022-02-11,17:40,17:55,Cloudy,Medium,0,Snack,motorcycle,1.0,No,33
0xcf87,4.6,2022-02-11,17:45,17:50,Sunny,Medium,1,Snack,scooter,1.0,No,18
0xd49f,4.7,2022-02-11,23:15,23:20,Windy,Low,1,Buffet,scooter,0.0,No,23
0xc910,4.7,2022-02-11,09:30,09:40,Windy,Low,2,Drinks,scooter,1.0,No,19
0xcc81,4.9,2022-02-11,21:35,21:40,Windy,Jam,1,Buffet,motorcycle,1.0,No,26
0xcafb,4.6,2022-02-11,10:50,0.458333333,Sandstorms,Low,1,Meal,motorcycle,1.0,No,28
0xc3f7,4.7,2022-02-11,12:25,12:35,Fog,High,1,Buffet,motorcycle,0.0,No,27
0xdef6,4.8,2022-02-11,10:10,10:15,Cloudy,Low,0,Drinks,motorcycle,1.0,No,24
0xd3fa,4.9,2022-02-11,20:30,20:45,Sandstorms,Jam,1,Drinks,scooter,0.0,No,27
0xd384,4.7,2022-02-11,21:25,21:40,Windy,Jam,2,Meal,electric_scooter,1.0,No,31
0xc9f0,4.8,2022-02-11,14:10,14:15,Cloudy,High,0,Drinks,motorcycle,1.0,No,29
0xc9d1,4.5,2022-02-11,19:35,19:45,Sandstorms,Jam,1,Buffet,scooter,0.0,No,18
0xdcb0,4.7,2022-02-11,12:20,12:35,Windy,High,0,Meal,motorcycle,1.0,No,19
0xd3f5,4.8,2022-02-11,0.875,21:05,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,28
0xce6a,4.6,2022-02-11,17:20,17:25,Sunny,Medium,0,Buffet,motorcycle,1.0,No,22
0xce5e,5.0,2022-02-11,15:15,15:30,Windy,Medium,0,Buffet,motorcycle,1.0,No,13
0xc6ba,4.3,2022-02-11,11:45,0.5,Stormy,High,2,Snack,scooter,1.0,No,31
0xc592,4.6,2022-02-11,18:45,18:50,Windy,Medium,0,Snack,motorcycle,0.0,No,10
0xcde4,4.0,2022-02-11,11:50,0.5,Fog,High,2,Buffet,motorcycle,0.0,No,31
0xcc8f,4.9,2022-02-11,14:45,0.625,Cloudy,High,1,Snack,scooter,1.0,No,27
0xca66,4.8,2022-02-11,08:50,09:05,Windy,Low,1,Drinks,motorcycle,0.0,No,19
0xcc06,4.2,2022-02-11,18:45,0.791666667,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,32
0xc608,4.5,2022-02-11,15:45,0.666666667,Sunny,Medium,0,Meal,motorcycle,1.0,No,21
0xc909,5.0,2022-02-11,19:35,19:50,Sunny,Jam,2,Snack,motorcycle,1.0,No,19
0xd807,4.9,2022-02-11,10:55,11:05,Fog,Low,1,Buffet,motorcycle,1.0,No,15
0xd7e9,5.0,2022-02-11,08:40,08:50,Fog,Low,0,Drinks,motorcycle,0.0,No,23
0xcf04,4.3,2022-02-11,21:25,21:30,Sunny,Jam,0,Drinks,motorcycle,0.0,No,44
0xd400,4.9,2022-02-11,10:25,10:35,Sunny,Low,1,Snack,scooter,1.0,No,13
0xc8be,4.3,2022-02-11,13:15,13:25,Sandstorms,High,2,Drinks,scooter,1.0,No,32
0xc174,4.9,2022-02-11,10:35,10:50,Sunny,Low,1,Meal,scooter,0.0,No,11
0xd4d1,4.8,2022-02-11,10:35,10:40,Fog,Low,0,Drinks,motorcycle,1.0,No,26
0xd403,4.0,2022-02-11,13:10,13:15,Stormy,High,0,Snack,motorcycle,1.0,No,33
0xccf2,4.8,2022-02-11,21:20,21:25,Stormy,Jam,2,Snack,scooter,1.0,No,24
0xceb5,4.7,2022-02-11,21:40,21:50,Windy,Jam,1,Buffet,scooter,1.0,No,33
0xc225,4.5,2022-02-11,12:15,12:20,Sunny,High,2,Snack,scooter,0.0,No,19
0xdd44,4.5,2022-02-11,12:30,12:35,Windy,High,0,Snack,motorcycle,0.0,No,29
0xe16e,4.6,2022-02-11,15:45,15:50,Sandstorms,Medium,2,Meal,scooter,1.0,No,28
0xda15,4.5,2022-02-11,18:20,18:25,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,20
0xc968,4.7,2022-02-11,13:50,13:55,Stormy,High,1,Meal,scooter,0.0,No,21
0xe283,4.2,2022-02-11,15:25,15:40,Windy,Medium,0,Drinks,motorcycle,0.0,No,34
0xdbbe,4.7,2022-02-11,0.625,15:15,Stormy,High,0,Buffet,motorcycle,0.0,No,21
0xc9ad,4.6,2022-02-11,23:20,23:35,Windy,Low,1,Snack,scooter,1.0,No,21
0xd89b,4.5,2022-02-11,17:25,17:30,Fog,Medium,1,Drinks,scooter,1.0,No,18
0xcdf8,4.9,2022-02-11,19:55,20:05,Stormy,Jam,1,Drinks,scooter,0.0,No,10
0xdcc2,4.2,2022-02-11,08:50,09:05,Stormy,Low,0,Drinks,motorcycle,1.0,No,31
0xcb01,5.0,2022-02-11,10:15,10:30,Cloudy,Low,2,Buffet,scooter,0.0,No,15
0xe231,4.6,2022-02-11,14:15,14:20,Windy,High,2,Buffet,scooter,0.0,No,21
0xce86,4.6,2022-02-11,12:55,13:10,Stormy,High,2,Drinks,motorcycle,0.0,No,26
0xde65,5.0,2022-02-11,13:50,14:05,Fog,High,2,Snack,scooter,2.0,No,39
0xdabc,5.0,2022-02-11,11:50,0.5,Cloudy,High,0,Buffet,motorcycle,0.0,No,29
0xdf37,4.8,2022-02-11,0.583333333,14:05,Stormy,High,0,Meal,motorcycle,1.0,No,29
0xd7f9,4.8,2022-02-11,19:10,19:25,Fog,Jam,1,Drinks,motorcycle,1.0,No,32
0xc6fe,4.8,2022-02-11,17:10,17:15,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,22
0xc43a,4.8,2022-02-11,09:55,10:10,Stormy,Low,2,Snack,motorcycle,0.0,No,26
0xc6db,4.7,2022-02-11,22:30,22:45,Sunny,Low,1,Meal,scooter,1.0,No,10
0xd1d3,4.6,2022-02-11,21:55,22:05,Fog,Jam,1,Meal,scooter,1.0,No,29
0xdf0a,4.6,2022-02-11,09:20,09:25,Cloudy,Low,1,Buffet,motorcycle,0.0,No,10
0xd32b,4.8,2022-02-11,10:50,0.458333333,Cloudy,Low,2,Buffet,motorcycle,0.0,No,19
0xe21a,4.8,2022-02-11,15:55,0.666666667,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,29
0xd1a3,4.4,2022-02-11,13:35,13:45,Cloudy,High,2,Drinks,scooter,1.0,No,39
0xd56d,4.9,2022-02-11,18:30,18:45,Fog,Medium,1,Snack,motorcycle,1.0,No,19
0xc481,5.0,2022-02-11,09:45,09:50,Sandstorms,Low,1,Snack,motorcycle,1.0,No,19
0xca0c,4.9,2022-02-11,10:10,10:20,Sunny,Low,0,Buffet,motorcycle,0.0,No,16
